id,desc,lat,lng,modes,extra,equiv
BRPN:NCAO,North Canal near Bend OR,44.0772,-121.3019,QC=QJ=0;CH=CJ=1;WF=WF=2,,,,803.9313;Rac1c5afcd7488641,Deschutes River O5 L2 Drainage:3889km2 AvgFlow:1062cfs AvgPrecip:389mm AvgTemp:7C
BRPN:NCDO,Neil Creek mouth at Dead Indian rd nr Ashland OR,42.1856,-122.6544,Q=QD=0;GH=GJ=1;WF=WF=2,,,,794.2889;R17d9ae07a20cd041,Neil Creek O2 L3 Drainage:44km2 AvgFlow:13cfs AvgPrecip:539mm AvgTemp:11C
BRPN:NCFO,Neil Creek Above Dunn Cr Nr Ashland OR,42.1328,-122.6367,Q=QD=0;GH=GJ=1;WF=WF=2,,,,42.9069;R1b2f3dd06652ed41,Neil Creek O1 L3 Drainage:28km2 AvgFlow:10cfs AvgPrecip:756mm AvgTemp:9C
BRPN:NFBO,North Fork Little Butte Creek Canal nr Lakecreek OR,42.4274,-122.6023,QC=QJ=0;CH=CJ=1,,,,212.3896;R0681fd26f801d941,North Fork Little Butte Creek O3 L3 Drainage:144km2 AvgFlow:68cfs AvgPrecip:665mm AvgTemp:11C
BRPN:NFFO,North Fork Big Butte Creek near Butte Falls OR,42.5542,-122.5456,GH=GJ=1;WF=WF=2;Q=QD=0,,,,109.5782;Re7fbe907ecf4c641,North Fork Big Butte Creek O3 L3 Drainage:90km2 AvgFlow:52cfs AvgPrecip:957mm AvgTemp:10C
BRPN:NFLO,North Fork Little Butte Creek at 140 OR,42.4028,-122.5367,Q=QD=0;GH=GJ=1;WF=WF=2,,,,464.8025;R2fddccee4d0be141,North Fork Little Butte Creek O2 L3 Drainage:108km2 AvgFlow:78cfs AvgPrecip:742mm AvgTemp:10C
BRPN:NLCI,NEW LAVASIDE CANAL,43.2992,-112.225,QC=QJ=0;CH=CJ=1,,,,780.3759;Rf6288c3b8a89e641,Snake River O7 L2 Drainage:24227km2 AvgFlow:5914cfs AvgPrecip:291mm AvgTemp:7C
BRPN:NMCI,Minidoka Northside Canal,42.67,-113.48,QC=QJ=0;CH=CJ=1,,,,801.648;R2db28d3eb582cd41,Snake River O7 L2 Drainage:41576km2 AvgFlow:7620cfs AvgPrecip:255mm AvgTemp:9C
BRPN:NMCO,North Unit Main Canal,44.0772,-121.3019,QC=QJ=0;CH=CJ=1,,,,803.9313;Rac1c5afcd7488641,Deschutes River O5 L2 Drainage:3889km2 AvgFlow:1062cfs AvgPrecip:389mm AvgTemp:7C
BRPN:NPAO,N. Powder River bel Anthony Cr nr North Powder,45.0128,-118.0531,Q=QD=0;GH=GJ=1,,,,912.7977;Rf0a74a13250ae041, 
BRPN:NPDO,Powder River abv Thief Valley Res nr. North Powder,45.0575,-117.8408,Q=QD=0;GH=GJ=1;WF=WF=2,,,,953.6295;R46b64bdc402ed541,Powder River O5 L3 Drainage:2186km2 AvgFlow:270cfs AvgPrecip:436mm AvgTemp:8C
BRPN:NRYW,NACHES RIVER NEAR YAKIMA WA,46.6283,-120.5194,Q=QD=0;GH=GJ=1;WF=WF=2,,,,3.1932;R3f35de8fa710d441,Naches River O6 L4 Drainage:2852km2 AvgFlow:2125cfs AvgPrecip:242mm AvgTemp:10C
BRPN:NSCW,NACHES SELAH CANAL,46.7467,-120.7689,QC=QJ=0;CH=CJ=1,,,,938.1799;Rd7a3f0e108ad9d41,Naches River O6 L4 Drainage:2447km2 AvgFlow:2071cfs AvgPrecip:559mm AvgTemp:7C
BRPN:OCHO,Ochoco Creek below Ochoco Reservoir OR,44.2989,-120.7278,Q=QD=0;QC=QJ=0;GH=GJ=1;CH=CJ=1;WF=WF=2,,,,792.0413;Rdf4f8d40c09aa841,Ochoco Creek O4 L4 Drainage:752km2 AvgFlow:65cfs AvgPrecip:301mm AvgTemp:8C
BRPN:OCRO,Ochoco Cr. above Reservoir nr Prineville OR,44.3333,-120.5828,Q=QD=0;GH=GJ=1;WF=WF=2,,,,425.2015;Ra8c6ebf90fd0bc41,Ochoco Creek O4 L4 Drainage:232km2 AvgFlow:31cfs AvgPrecip:359mm AvgTemp:8C
BRPN:OSCI,OSGOOD CANAL,43.6292,-112.0792,QC=QJ=0;CH=CJ=1,,,,,
BRPN:OWY,Lake Owyhee and Owyhee River near Nyssa OR,43.6583,-117.2583,Q=QD=0;GH=GJ=1;WF=WF=2,,,,795.1562;R0c0287f95726eb41,Owyhee River O7 L3 Drainage:26436km2 AvgFlow:620cfs AvgPrecip:255mm AvgTemp:10C
BRPN:PABI,MFPI-Middle Fork Payette River near Crouch (USGS) />,44.12,-116.1,Q=QD=0,,,,846.7107;R8fc20561fdeacd41,North Fork Payette River O6 L5 Drainage:2397km2 AvgFlow:1344cfs AvgPrecip:683mm AvgTemp:9C
BRPN:PAL,Palisades Reservoir near Irwin ID,43.3347,-111.2056,GH=GJ=1,,,,934.9592;R426005d83716c341,Little Sheep Creek O2 L3 Drainage:6km2 AvgFlow:1cfs AvgPrecip:549mm AvgTemp:5C
BRPN:PALI,Snake River near Irwin ID,43.3508,-111.2183,Q=QD=0;GH=GJ=1;WF=WF=2,,,,753.7905;Rcff7b37c5d87c941,Snake River O6 L2 Drainage:13190km2 AvgFlow:6518cfs AvgPrecip:535mm AvgTemp:6C
BRPN:PARI,Boise River near Parma ID,43.7817,-116.9714,Q=QD=0;GH=GJ=1;WF=WF=2,,,,829.567;Rc74b573d9682d441,Boise River O6 L3 Drainage:10105km2 AvgFlow:1627cfs AvgPrecip:256mm AvgTemp:11C
BRPN:PARW,YAKIMA RIVER NEAR PARKER WA.,46.5061,-120.4519,Q=QD=0;GH=GJ=1;WF=WF=2,,,,359.702;R9eefa7a273d7c741,Yakima River O7 L3 Drainage:9422km2 AvgFlow:2512cfs AvgPrecip:217mm AvgTemp:11C
BRPN:PAYI,North Fork Payette River at McCall Idaho,44.9083,-116.1194,Q=QD=0;GH=GJ=1;WF=WF=2,,,,433.6985;R77be6b482155ee41,North Fork Payette River O4 L5 Drainage:374km2 AvgFlow:349cfs AvgPrecip:776mm AvgTemp:4C
BRPN:PCKY,Pacific Creek at Moran WY,43.8503,-110.5178,Q=QD=0;GH=GJ=1,,,,453.2731;R85eba9ac0b4ad341,Pacific Creek O3 L3 Drainage:429km2 AvgFlow:280cfs AvgPrecip:669mm AvgTemp:3C
BRPN:PDTO,Umatilla River at Pendleton OR,45.6722,-118.7917,Q=QD=0;GH=GJ=1;WF=WF=2,,,,7.8051;R1283584c4a80eb41,Umatilla River O5 L2 Drainage:1664km2 AvgFlow:527cfs AvgPrecip:356mm AvgTemp:11C
BRPN:PECI,PEOPLES CANAL,43.2842,-112.25,QC=QJ=0;CH=CJ=1,,,,,
BRPN:PHL,Mason Dam and Phillips Lake near Sumpter OR,44.6722,-117.9944,Q=QD=0;GH=GJ=1;WF=WF=2,,,,733.2034;R0e2df21ed220d041, O1 L4 Drainage:6km2 AvgFlow:1cfs AvgPrecip:601mm AvgTemp:6C
BRPN:PHXO,Phoenix Canal at Talent OR,42.2525,-122.7928,QC=QJ=0;CH=CJ=1,,,,499.9913;R2db29534a356ed41,Bear Creek O4 L2 Drainage:584km2 AvgFlow:118cfs AvgPrecip:525mm AvgTemp:12C
BRPN:PLCI,PALISADES CANAL NR IRWIN,43.7458,-112.1028,QC=QJ=0;CH=CJ=1,,,,475.4552;R54e3a982c0e8e941,Snake River O7 L2 Drainage:22822km2 AvgFlow:6059cfs AvgPrecip:271mm AvgTemp:6C
BRPN:PLEI,Payette River near Letha ID,43.8964,-116.6258,Q=QD=0;GH=GJ=1,,,,770.3579;R819573b71541d241,Payette River O6 L3 Drainage:7242km2 AvgFlow:3028cfs AvgPrecip:276mm AvgTemp:11C
BRPN:PNRI,PN Region USBR Hydromet Test Site-Boise ID,43.6225,-116.1933,Q=QD=0,,,,932.26;Rac1cb63e25a4ea41,Freestone Creek O2 L4 Drainage:11km2 AvgFlow:1cfs AvgPrecip:363mm AvgTemp:10C
BRPN:POCI,PORTER CANAL,43.5031,-112.0481,QC=QJ=0;CH=CJ=1,,,,959.8916;Raaf186997b3be741,North Fork Willow Creek O1 L3 Drainage:8km2 AvgFlow:0cfs AvgPrecip:298mm AvgTemp:6C
BRPN:PRD,PRIEST RAPIDS DAM & RES ON COLUMBIA RIV,46.63,-119.87,Q=QD=0,,,,212.8997;Rbe9f02173dcede41,Columbia River O8 L1 Drainage:242745km2 AvgFlow:120386cfs AvgPrecip:198mm AvgTemp:11C
BRPN:PRHO,Powder River at Hudspeth Lane near Sumpter OR,44.6861,-118.1,Q=QD=0;GH=GJ=1;WF=WF=2,,,,664.8381;Rec51b8569a23ab41,Powder River O4 L3 Drainage:219km2 AvgFlow:61cfs AvgPrecip:402mm AvgTemp:6C
BRPN:PRKI,PARKS & LEWISVILLE CANAL NR RIGBY,43.6889,-111.8661,QC=QJ=0;CH=CJ=1,,,,871.5927;Rbc74e3ebe75dc441, 
BRPN:PRLI,South Fork Payette River at Lowman ID,44.0847,-115.6028,Q=QD=0;GH=GJ=1;WF=WF=2,,,,747.2546;R2fdd74e6fd11d241,South Fork Payette River O4 L4 Drainage:1157km2 AvgFlow:872cfs AvgPrecip:692mm AvgTemp:7C
BRPN:PRPI,Payette River near Payette ID,44.0425,-116.9242,Q=QD=0;GH=GJ=1;WF=WF=2,,,,242.9649;Rfed4181e3c3ee241,Payette River O6 L3 Drainage:8537km2 AvgFlow:3069cfs AvgPrecip:266mm AvgTemp:11C
BRPN:PRRO,Powder River nr. Richland OR,44.7785,-117.2893,Q=QD=0;GH=GJ=1,,,,488.6991;R39b480e4abdee141,Powder River O5 L3 Drainage:3447km2 AvgFlow:272cfs AvgPrecip:381mm AvgTemp:9C
BRPN:PRVO,Crooked River near Prineville OR,44.1139,-120.7944,Q=QD=0;GH=GJ=1;WF=WF=2,,,,644.1709;R000078144b5cef41,Crooked River O6 L3 Drainage:6420km2 AvgFlow:331cfs AvgPrecip:261mm AvgTemp:8C
BRPN:PWDO,Powder River at Baker OR,44.7683,-117.8306,Q=QD=0;GH=GJ=1,,,,668.421;Ra01a2759ea45e441,Powder River O5 L3 Drainage:728km2 AvgFlow:142cfs AvgPrecip:319mm AvgTemp:7C
BRPN:RBDW,YAKIMA RIVER BELOW ROZA DAM,46.75,-120.4667,Q=QD=0;GH=GJ=1,,,,102.7496;R5a64fba63ea0a741,Yakima River O6 L3 Drainage:4664km2 AvgFlow:1465cfs AvgPrecip:274mm AvgTemp:9C
BRPN:RDWI,Reid Weir,43.7156,-111.8142,QC=QJ=0;CH=CJ=1,,,,823.8759;R6891155d55ded641,Snake River O6 L2 Drainage:14685km2 AvgFlow:4886cfs AvgPrecip:335mm AvgTemp:6C
BRPN:RECI,RESERVATION CANAL,43.3722,-112.15,QC=QJ=0;CH=CJ=1,,,,254.9686;Rac1c0a23101cc241,Reservation Canal 
BRPN:REXI,Henrys Fork near Rexburg ID,43.8258,-111.905,Q=QD=0;GH=GJ=1;WF=WF=2,,,,728.511;Rb6f32d0e3c22c741,Henrys Fork O6 L3 Drainage:7620km2 AvgFlow:2531cfs AvgPrecip:319mm AvgTemp:6C
BRPN:RGCI,Rigby Weir,43.6856,-111.8539,QC=QJ=0;CH=CJ=1,,,,884.2751;Rfca9c57d8a36e941, 
BRPN:RICI,RIVERSIDE CANAL,43.2636,-112.3014,QC=QJ=0;CH=CJ=1,,,,998.5951;Rc74b0728a1b7c241,Snake River O7 L2 Drainage:24454km2 AvgFlow:5810cfs AvgPrecip:276mm AvgTemp:7C
BRPN:RIM,RIMROCK RESERVOIR TIETON RIVER AND WEATHER STATION,46.6528,-121.125,Q=QD=0;GH=GJ=1,,,,554.0471;Re3a5e3e9694ee341,Tieton River O5 L5 Drainage:484km2 AvgFlow:448cfs AvgPrecip:687mm AvgTemp:6C
BRPN:RIOO,Antelope Creek above Rio Canyon near Eagle Point OR,42.3503,-122.6878,Q=QD=0;GH=GJ=1;WF=WF=2,,,,848.377;Rae4705e04fd2e841,Antelope Creek O3 L3 Drainage:81km2 AvgFlow:39cfs AvgPrecip:718mm AvgTemp:11C
BRPN:RIR,Ririe Dam and Lake near Ririe ID,43.5975,-111.7586,Q=QD=0,,,,985.7894;Rec5108e78c90c541, O1 L5 Drainage:2km2 AvgFlow:0cfs AvgPrecip:358mm AvgTemp:6C
BRPN:RIRI,Willow Creek below Ririe Dam (comp from RIR),43.62,-111.8,Q=QD=0,,,,195.0809;Rcff793d52182cd41, 
BRPN:RJPI,RAY & JOHN BROWN PUMP,43.91,-111.2844,QC=QJ=0,,,,736.5364;Rf2d2d513496adc41, O1 L5 Drainage:2km2 AvgFlow:0cfs AvgPrecip:485mm AvgTemp:4C
BRPN:ROMO,Owyhee River near Rome OR,42.8664,-117.6489,Q=QD=0;GH=GJ=1;WF=WF=2,,,,751.9434;Ra69b881d8d87ec41,Owyhee River O7 L3 Drainage:16159km2 AvgFlow:742cfs AvgPrecip:221mm AvgTemp:10C
BRPN:ROZW,ROZA CANAL AT 11.0 MILE,46.6167,-120.4833,QC=QJ=0;CH=CJ=1,,,,775.5084;Rb6f3b9feabcbea41,Yakima River O7 L3 Drainage:8366km2 AvgFlow:3805cfs AvgPrecip:246mm AvgTemp:10C
BRPN:RRPI,R. BRENT RICKS PIPELINE (TETON RIVER),43.9192,-111.5147,QC=QJ=0,,,,295.9709;R14aee71bfaa9e641,Teton River O5 L4 Drainage:2140km2 AvgFlow:924cfs AvgPrecip:445mm AvgTemp:5C
BRPN:RRVO,Rogue River Valley Canal at Bradshaw Drop,42.4136,-122.6067,QC=QJ=0;CH=CJ=1,,,,976.244;R1b2f9d5806f3df41,North Fork Little Butte Creek O3 L3 Drainage:146km2 AvgFlow:68cfs AvgPrecip:636mm AvgTemp:11C
BRPN:RSA,Reservoir A Near Lewiston Orchards ID,46.3711,-116.8575,Q=QD=0,,,,67.445;R1f85db4bfb57d441, O1 L5 Drainage:4km2 AvgFlow:0cfs AvgPrecip:523mm AvgTemp:11C
BRPN:RSCW,NEW RESERVATION CANAL,46.5194,-120.4778,QC=QJ=0;CH=CJ=1,,,,974.4011;R4c374d033faeef41, 
BRPN:RSDI,Reservation Drop,43.2444,-112.1844,QC=QJ=0;CH=CJ=1,,,,37.5307;R68918d50664fdc41,Eastern Idaho Slough 
BRPN:RXRI,REXBURG IRRIGATION CANAL NR REXBURG IDAHO,43.8364,-111.7639,QC=QJ=0;CH=CJ=1,,,,964.8477;R17d9ce663c39d841, 
BRPN:RYGO,RYGO-Rogue River at Raygold>,42.43,-122.98,Q=QD=0,,,,961.6859;Rf2d20d121028dc41, 
BRPN:RZCW,ROZA CANAL AT HEADWORKS,46.75,-120.4667,QC=QJ=0;CH=CJ=1;WF=WF=2,,,,103.2103;Rf2d221d514a4e941, 
BRPN:SALY,Salt River above Reservoir near Etna WY,43.0797,-111.0372,Q=QD=0;GH=GJ=1,,,,949.7003;R986e46433914e941,Salt River O5 L3 Drainage:1959km2 AvgFlow:643cfs AvgPrecip:515mm AvgTemp:5C
BRPN:SAWO,S. Fork Big Butte Cr abv Willow Cr nr Butte Falls OR,42.5213,-122.4863,Q=QD=0;GH=GJ=1;WF=WF=2,,,,769.9413;R9a99b94eb80cda41,Willow Creek O3 L3 Drainage:121km2 AvgFlow:73cfs AvgPrecip:865mm AvgTemp:10C
BRPN:SBCO,Mud SPrings Creek near Gateway OR,44.8019,-121.0603,Q=QD=0;GH=GJ=1;WF=WF=2,,,,14.884;R2731e85974efbb41,Mud Springs Creek O4 L4 Drainage:180km2 AvgFlow:2cfs AvgPrecip:277mm AvgTemp:10C
BRPN:SBEO,Columbia Exchange Canal near Hermiston OR,45.9119,-119.1175,QC=QJ=0;CH=CJ=1,,,,,
BRPN:SCLO,Scoggins Creek above Henry Hagg Lake OR,45.5017,-123.2517,Q=QD=0;GH=GJ=1;WF=WF=2,,,,975.7761;R250645eeb8b6e641,Scoggins Creek O2 L4 Drainage:45km2 AvgFlow:70cfs AvgPrecip:1321mm AvgTemp:11C
BRPN:SCOO,Scoggins Creek below Henry Hagg Lake Oregon,45.4694,-123.1989,Q=QD=0;GH=GJ=1;WF=WF=2,,,,671.2436;R8b6c0f3876d8e841,Scoggins Creek O3 L4 Drainage:100km2 AvgFlow:131cfs AvgPrecip:1284mm AvgTemp:11C
BRPN:SDCO,Soda Creek at Howard Prairie Delivery Canal OR,42.1997,-122.3583,Q=QD=0;GH=GJ=1,,,,259.7389;R8b6c0b8567efed41,Soda Creek O1 L3 Drainage:12km2 AvgFlow:7cfs AvgPrecip:848mm AvgTemp:7C
BRPN:SFBO,South Fork Little Butte Cr. Canal nr Lakecreek OR,42.2831,-122.4011,QC=QJ=0;CH=CJ=1,,,,,
BRPN:SFLO,South Fork Little Butte Creek at Mouth OR,42.4181,-122.6125,Q=QD=0;GH=GJ=1;WF=WF=2,,,,838.742;R5a64dbc6178be841,South Fork Little Butte Creek O3 L2 Drainage:363km2 AvgFlow:102cfs AvgPrecip:640mm AvgTemp:11C
BRPN:SFMO,South Fork Malheur nr Riverside OR,43.5542,-118.1683,Q=QD=0;GH=GJ=1,,,,43.3684;Re7fb09920d70c341,South Fork Malheur River O5 L4 Drainage:1781km2 AvgFlow:23cfs AvgPrecip:237mm AvgTemp:9C
BRPN:SHYI,Snake River near Shelley ID,43.4133,-112.1342,Q=QD=0;GH=GJ=1,,,,128.8931;R77be9b857155e441,Snake River O7 L2 Drainage:23729km2 AvgFlow:6814cfs AvgPrecip:299mm AvgTemp:7C
BRPN:SIFI,SNAKE RIVER NR. IDAHO FALLS,43.5897,-112.0575,Q=QD=0;GH=GJ=1,,,,8.612;R2b8716c7a194b941,Snake River O7 L2 Drainage:23527km2 AvgFlow:6529cfs AvgPrecip:313mm AvgTemp:6C
BRPN:SILO,Silver Creek near Silver Lake OR,43.1133,-121.0675,Q=QD=0;GH=GJ=1,,,,812.5207;R2fdd2c1bcb51ee41,Silver Creek O4 L4 Drainage:463km2 AvgFlow:94cfs AvgPrecip:338mm AvgTemp:7C
BRPN:SJNO,Snake River at Johnson Bar OR,45.45,-116.55,GH=GJ=1,,,,,
BRPN:SKHI,Snake River at King Hill ID,43,-115.2,Q=QD=0;GH=GJ=1,,,,207.9222;R7368917bdb607c41,Snake River O7 L2 Drainage:62321km2 AvgFlow:4563cfs AvgPrecip:235mm AvgTemp:11C
BRPN:SLBO,South Fork Little Butte Cr. Collection Canal OR,42.2836,-122.4003,QC=QJ=0;CH=CJ=1,,,,,
BRPN:SMCI,Minidoka Southside Canal,42.67,-113.48,QC=QJ=0;CH=CJ=1,,,,801.648;R2db28d3eb582cd41,Snake River O7 L2 Drainage:41576km2 AvgFlow:7620cfs AvgPrecip:255mm AvgTemp:9C
BRPN:SNAI,Snake River at Blackfoot ID,43.1975,-112.3692,Q=QD=0;GH=GJ=1,,,,436.1082;Rcff70b2296ffe941,Snake River O7 L2 Drainage:24503km2 AvgFlow:5287cfs AvgPrecip:272mm AvgTemp:8C
BRPN:SNCW,SUNNYSIDE CANAL,46.4944,-120.4278,QC=QJ=0;CH=CJ=1,,,,925.1165;R9eefa7a273d7c741,Yakima River O7 L3 Drainage:9422km2 AvgFlow:2512cfs AvgPrecip:217mm AvgTemp:11C
BRPN:SNDI,Sand Creek at Wolverine Road,43.2828,-112.1508,QC=QJ=0;CH=CJ=1,,,,,
BRPN:SNYI,Snake River at Nyssa OR (USGS),43.88,-116.98,Q=QD=0;GH=GJ=1,,,,950.5686;Rd578a91d9d65d541,Snake River O8 L2 Drainage:119062km2 AvgFlow:6971cfs AvgPrecip:266mm AvgTemp:11C
BRPN:SOL,Soldiers Meadow Reservoir,46.1672,-116.7367,Q=QD=0;GH=GJ=1;WF=WF=2,,,,974.7522;R48e1ba093a0fd141, 
BRPN:SOUW,SOUTH NACHES CHANNEL COMPANY CANAL,46.7331,-120.7164,QC=QJ=0;CH=CJ=1,,,,905.13;R7f6a8cb876adca41, 
BRPN:SPBO,Sprague River near Beatty OR,42.4472,-121.2375,Q=QD=0;GH=GJ=1,,,,906.5954;R04569e5616d8d941,Sprague River O5 L2 Drainage:1361km2 AvgFlow:181cfs AvgPrecip:400mm AvgTemp:8C
BRPN:SPPI,SOUTH PIPELINE (TETON RIVER),43.8414,-111.2439,QC=QJ=0,,,,860.2329;Re5d06ec8b2a7e441, O1 L6 Drainage:3km2 AvgFlow:0cfs AvgPrecip:412mm AvgTemp:4C
BRPN:SQSO,Whychus Creek at Sisters OR,44.2878,-121.5433,Q=QD=0;GH=GJ=1,,,,24.5763;R2b87ce24962de241,Squaw Creek O3 L3 Drainage:166km2 AvgFlow:115cfs AvgPrecip:402mm AvgTemp:8C
BRPN:SQWI,Squaw Creek at Sweet ID,43.9733,-116.3243,Q=QD=0;GH=GJ=1,,,,873.0799;Rae476186d44edf41,Squaw Creek O5 L4 Drainage:870km2 AvgFlow:245cfs AvgPrecip:393mm AvgTemp:10C
BRPN:SUCI,Salem Union Weir,43.9708,-111.6506,QC=QJ=0;CH=CJ=1,,,,291.8288;R426041687855e841,Salem Union Canal 
BRPN:SUCW,SULPHUR CREEK AT HOLIDAY ROAD NEAR SUNNYSIDE,46.2511,-120.02,Q=QD=0;GH=GJ=1;WC=WC=3,,,,32.3121;R2731a0e14605e241, O5 L3 Drainage:417km2 AvgFlow:4cfs AvgPrecip:182mm AvgTemp:11C
BRPN:SWAI,Snake River near Murphy ID (Idaho Power),43.3,-116.42,Q=QD=0;GH=GJ=1,,,,887.1752;Rd34d32546551ed41,Snake River O7 L2 Drainage:78642km2 AvgFlow:4986cfs AvgPrecip:221mm AvgTemp:11C
BRPN:SWBI,Sweetwater Creek below Diversion nr Waha ID (TV),46.3711,-116.8575,QH=QJ=0,,,,67.445;R1f85db4bfb57d441, O1 L5 Drainage:4km2 AvgFlow:0cfs AvgPrecip:523mm AvgTemp:11C
BRPN:SWCI,Sweetwater Creek canal,46.2742,-116.9126,QH=QJ=0;CH=CJ=1;QC=QJ=0,,,,49.2647;R06818dc21f6fea41, O2 L3 Drainage:19km2 AvgFlow:1cfs AvgPrecip:557mm AvgTemp:10C
BRPN:SWCO,Swalley Canal,44.0806,-121.3,QC=QJ=0;CH=CJ=1,,,,791.5371;Rc3f54c07a6fde241,Deschutes River O5 L2 Drainage:3890km2 AvgFlow:567cfs AvgPrecip:299mm AvgTemp:8C
BRPN:SWLW,SWAMP LAKE CR. NR CRYSTAL SPRINGS CAMPGROUND,47.3067,-121.3094,GH=GJ=1,,,,663.3321;Rdf4f4d58d222ed41, O1 L5 Drainage:6km2 AvgFlow:8cfs AvgPrecip:1793mm AvgTemp:6C
BRPN:SWTI,Sweetwater Creek at Mouth at Sweetwater ID,46.3725,-116.793,Q=QD=0;GH=GJ=1,,,,338.5704;R54e3cd1911a9de41,Sweetwater Creek O4 L5 Drainage:202km2 AvgFlow:19cfs AvgPrecip:504mm AvgTemp:11C
BRPN:TALO,Talent Lateral near Ashland,42.215,-122.7122,QC=QJ=0;CH=CJ=1;WF=WF=2,,,,662.9517;R1283b0bb59ede741,Bear Creek O4 L2 Drainage:456km2 AvgFlow:103cfs AvgPrecip:507mm AvgTemp:11C
BRPN:TCNI,TWIN FALLS N.S. CANAL,42.5264,-114.0097,QC=QJ=0;CH=CJ=1,,,,724.9098;R3333b7f45506e341,Snake River O7 L2 Drainage:44011km2 AvgFlow:7589cfs AvgPrecip:266mm AvgTemp:9C
BRPN:TCSI,TWIN FALLS S.S. CANAL,42.5228,-114.0131,QC=QJ=0;CH=CJ=1,,,,670.0936;R46b66fa0d528ee41,Snake River O7 L2 Drainage:44012km2 AvgFlow:6040cfs AvgPrecip:266mm AvgTemp:9C
BRPN:TDA,THE DALLES DAM & LAKE CELILO ON COLUMBIA RIV,45.62,-121.15,Q=QD=0,,,,,
BRPN:TEAI,Teton River near St. Anthony ID,43.9272,-111.6153,Q=QD=0;GH=GJ=1;WF=WF=2,,,,957.3414;R81958b2b21e4df41,Teton River O5 L4 Drainage:2242km2 AvgFlow:934cfs AvgPrecip:359mm AvgTemp:6C
BRPN:TEAW,TEANAWAY RIVER BELOW LAMBERT ROAD,47.19,-120.8222,Q=QD=0;GH=GJ=1;WF=WF=2,,,,815.5447;R9318c40ff3f9c241,Teanaway River O5 L4 Drainage:526km2 AvgFlow:459cfs AvgPrecip:590mm AvgTemp:7C
BRPN:TFCO,Tumalo Feed Canal (2 Flow Meters),44.0903,-121.3686,QC=QJ=0,,,,908.9658;R77be0fe85de4c741,Tumalo Creek O3 L3 Drainage:126km2 AvgFlow:71cfs AvgPrecip:302mm AvgTemp:8C
BRPN:TGCI,TWIN GROVES CANAL NR ST. ANTHONY IDAHO,43.975,-111.6417,QC=QJ=0;CH=CJ=1,,,,930.3823;R08ac84980cd4e141, 
BRPN:THF,Thief Valley Dam and Reservoir near North Powder OR,45.0125,-117.7811,Q=QD=0;GH=GJ=1;WF=WF=2,,,,20.2494;R2731d0ee97dbed41,Powder River O5 L3 Drainage:2318km2 AvgFlow:282cfs AvgPrecip:467mm AvgTemp:8C
BRPN:TICI,Teton Irrigation Weir,43.8917,-111.6672,QC=QJ=0;CH=CJ=1,,,,716.4079;R0681cddcc997db41,Teton River O5 L4 Drainage:2301km2 AvgFlow:883cfs AvgPrecip:344mm AvgTemp:6C
BRPN:TICW,TIETON RIVER NEAR TIETON CANAL HEADWORKS,46.6711,-121,Q=QD=0;GH=GJ=1,,,,947.78;Rc3f5d45795ffe541,Tieton River O5 L5 Drainage:627km2 AvgFlow:436cfs AvgPrecip:517mm AvgTemp:7C
BRPN:TIEW,TIETON CANAL,46.6694,-121.0056,QC=QJ=0;CH=CJ=1,,,,871.3065;Rcff74f874117e341,Tieton River O5 L5 Drainage:624km2 AvgFlow:435cfs AvgPrecip:579mm AvgTemp:6C
BRPN:TITI,TETON ISLAND FEEDER CANAL NEAR TETON IDAHO,43.8911,-111.6969,QC=QJ=0;CH=CJ=1,,,,972.1053;R39b450eade99e141,Teton River O5 L4 Drainage:2352km2 AvgFlow:751cfs AvgPrecip:346mm AvgTemp:6C
BRPN:TLCI,Texas and Liberty Weir,43.7203,-111.8272,QC=QJ=0;CH=CJ=1,,,,671.6725;R96435ba5e84ce741,Texas Slough O1 L4 Drainage:6km2 AvgFlow:0cfs AvgPrecip:332mm AvgTemp:6C
BRPN:TNAW,TEANAWAY RIVER AT FORKS NEAR CLE ELUM WA,47.2464,-120.8611,Q=QD=0;GH=GJ=1,,,,964.1015;R3f355ed636fcaf41,Teanaway River O5 L4 Drainage:446km2 AvgFlow:426cfs AvgPrecip:833mm AvgTemp:7C
BRPN:TNCM,South Fork Flathead River near Twincreek MT,47.9792,-113.56,Q=QD=0;GH=GJ=1,,,,669.2957;R3bdf1fa2105ad541,South Fork Flathead River O5 L3 Drainage:3124km2 AvgFlow:2377cfs AvgPrecip:687mm AvgTemp:5C
BRPN:TRCI,TREGO CANAL NR BLACKFOOT IDAHO,43.2014,-112.3667,QC=QJ=0;CH=CJ=1,,,,865.3825;R295ccf99b308b641, O7 L3 Drainage:24502km2 AvgFlow:0cfs AvgPrecip:272mm AvgTemp:8C
BRPN:TRDO,Trout Creek OR near Denio NV,42.1556,-118.4539,Q=QD=0;GH=GJ=1,,,,659.0546;R508dfb10046eed41,Trout Creek O3 L4 Drainage:210km2 AvgFlow:25cfs AvgPrecip:237mm AvgTemp:9C
BRPN:TRGO,Trout Creek at Clements Drive near Gateway OR,44.8014,-121.065,Q=QD=0;GH=GJ=1;WF=WF=2,,,,352.6428;R5c8f02ae9d7ed941,Trout Creek O5 L3 Drainage:1672km2 AvgFlow:39cfs AvgPrecip:279mm AvgTemp:11C
